Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Total_Sales,Age_of_Game
15164,Lode Runner,4,2006,5,-1,0.0,0.0,0.02,0.0,0.02,0.02,18
15165,Zathura,29,2005,1,494,0.02,0.0,0.0,0.0,0.02,0.02,19
15166,Cities in Motion Collection,13,2011,9,530,0.0,0.02,0.0,0.0,0.02,0.02,13
15167,Evolution Snowboarding,16,2002,10,275,0.01,0.01,0.0,0.0,0.02,0.02,22
15168,Jissen Pachinko Hisshouhou! CR Sakura Taisen,16,2007,3,446,0.0,0.0,0.02,0.0,0.02,0.02,17
15169,Aegis of Earth: Protonovus Assault,18,2016,0,-1,0.02,0.0,0.0,0.0,0.02,0.02,8
15170,Freedom Wings,4,2006,9,-1,0.02,0.0,0.0,0.0,0.02,0.02,18
15171,Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,23,1996,5,-1,0.0,0.0,0.02,0.0,0.02,0.02,28
15172,Zillions of Enemy X: Zetsukai no Crusade,17,2013,7,-1,0.0,0.0,0.02,0.0,0.02,0.02,11
15173,Dream Chronicles,4,2010,1,-1,0.02,0.0,0.0,0.0,0.02,0.02,14
15174,Kung Fu Panda: Showdown of Legendary Legends,17,2015,0,-1,0.0,0.02,0.0,0.0,0.02,0.02,9
15175,The Settlers IV,13,2001,11,-1,0.0,0.02,0.0,0.0,0.02,0.02,23
15176,Happiness! De-Lucks,16,2007,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,17
15177,Mount & Blade,13,2008,7,-1,0.0,0.02,0.0,0.0,0.02,0.02,16
15178,Doki Majo Plus,4,2009,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,15
15179,Eureka Seven Vol. 2: The New Vision,16,2006,8,347,0.0,0.0,0.02,0.0,0.02,0.02,18
15180,Love Once: Mermaid's Tears,17,2011,1,530,0.0,0.0,0.02,0.0,0.02,0.02,13
15181,Puzzle Challenge: Crosswords and More!,16,2006,5,-1,0.01,0.01,0.0,0.0,0.02,0.02,18
15182,Mata Hari: Betrayal is only a Kiss Away,13,2008,1,-1,0.0,0.02,0.0,0.0,0.02,0.02,16
15183,"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",19,2009,0,-1,0.0,0.0,0.02,0.0,0.02,0.02,15
15184,Muppets Party Cruise,7,2003,3,-1,0.02,0.0,0.0,0.0,0.02,0.02,21
15185,Quake 4,13,2005,8,21,0.0,0.02,0.0,0.0,0.02,0.02,19
15186,Maximum Capacity: Hotel Giant,13,2002,11,-1,0.0,0.02,0.0,0.0,0.02,0.02,22
15187,Sengoku Otome: Legend Battle,20,2016,0,530,0.0,0.0,0.02,0.0,0.02,0.02,8
15188,Shippuu Mahou Daisakusen: Kingdom-Grandprix,21,1996,8,-1,0.0,0.0,0.02,0.0,0.02,0.02,28
15189,Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,19,2006,3,-1,0.0,0.0,0.02,0.0,0.02,0.02,18
15190,Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,4,2011,3,-1,0.0,0.0,0.02,0.0,0.02,0.02,13
15191,Fritz Chess,4,2009,11,-1,0.02,0.0,0.0,0.0,0.02,0.02,15
15192,Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World,19,2011,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,13
15193,Fuel,13,2009,6,-1,0.0,0.02,0.0,0.0,0.02,0.02,15
15194,Serious Sam: Next Encounter,7,2004,8,-1,0.02,0.0,0.0,0.0,0.02,0.02,20
15195,PachiPara 15: Super Umi Monogatari in Okinawa 2,17,2010,3,-1,0.0,0.0,0.02,0.0,0.02,0.02,14
15196,Motto! SoniComi,17,2014,9,-1,0.0,0.0,0.02,0.0,0.02,0.02,10
15197,Let's Play Flight Attendant,4,2010,9,-1,0.02,0.0,0.0,0.0,0.02,0.02,14
15198,Akai Ito DS,4,2008,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,16
15199,Knight's Apprentice: Memorick's Adventures,29,2004,0,-1,0.02,0.0,0.0,0.0,0.02,0.02,20
15200,Saint,26,2007,8,530,0.02,0.0,0.0,0.0,0.02,0.02,17
15201,Darksiders,17,2010,0,488,0.01,0.01,0.0,0.0,0.02,0.02,14
15202,Natsuiro no Sunadokei,16,2002,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,22
15203,Indigo Prophecy,13,2005,1,53,0.0,0.02,0.0,0.0,0.02,0.02,19
15204,Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,16,2007,3,446,0.0,0.0,0.02,0.0,0.02,0.02,17
15205,Tale of a Hero,13,2010,1,-1,0.0,0.02,0.0,0.01,0.02,0.03,14
15206,Valentino Rossi: The Game,30,2016,6,347,0.0,0.02,0.0,0.0,0.02,0.02,8
15207,Turbo: Super Stunt Squad,17,2013,10,-1,0.0,0.02,0.0,0.0,0.02,0.02,11
15208,FIFA Soccer 09,13,2008,10,138,0.0,0.02,0.0,0.0,0.02,0.02,16
15209,The Lord of the Rings: The Battle for Middle-Earth II,13,2006,11,138,0.01,0.01,0.0,0.0,0.02,0.02,18
15210,Ballblazer Champions,15,1997,10,-1,0.01,0.01,0.0,0.0,0.02,0.02,27
15211,Steal Princess,4,2007,4,530,0.02,0.0,0.0,0.0,0.02,0.02,17
15212,So Blonde,13,2008,1,137,0.0,0.02,0.0,0.0,0.02,0.02,16
15213,Winter Sports 2011,28,2011,10,-1,0.0,0.02,0.0,0.0,0.02,0.02,13
15214,Koisuru Otome to Shugo no Tate: The Shield of AIGIS,16,2008,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,16
15215,Disney's Meet the Robinsons,4,2007,0,126,0.02,0.0,0.0,0.0,0.02,0.02,17
15216,Casper's Scare School: Classroom Capers,4,2008,1,-1,0.02,0.0,0.0,0.0,0.02,0.02,16
15217,Moujuutsukai to Oujisama Portable,19,2011,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,13
15218,Galaxy Angel II: Eigou Kaiki no Koku,16,2009,11,-1,0.0,0.0,0.02,0.0,0.02,0.02,15
15219,Genroh,19,2012,0,-1,0.0,0.0,0.02,0.0,0.02,0.02,12
15220,Otome wa Oanesama Boku ni Koi Shiteru Portable,19,2010,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,14
15221,Iron Phoenix,29,2005,2,446,0.02,0.0,0.0,0.0,0.02,0.02,19
15222,Legend: Hand of God,13,2007,7,-1,0.0,0.02,0.0,0.0,0.02,0.02,17
15223,Geon Cube,26,2009,5,-1,0.02,0.0,0.0,0.0,0.02,0.02,15
15224,Tennis no Oji-Sama: Driving Smash! Side King,4,2008,10,275,0.0,0.0,0.02,0.0,0.02,0.02,16
15225,Kuon,16,2004,1,-1,0.01,0.01,0.0,0.0,0.02,0.02,20
15226,Kannou Mukashi Banashi Portable,19,2012,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,12
15227,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,17,2010,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,14
15228,Diabolik Lovers: More Blood,20,2015,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,9
15229,Triple Crown Championship Snowboarding,26,2010,10,-1,0.02,0.0,0.0,0.0,0.02,0.02,14
15230,UnchainBlades EXXiV,2,2012,7,-1,0.0,0.0,0.02,0.0,0.02,0.02,12
15231,The Fast and the Furious,19,2007,6,-1,0.02,0.0,0.0,0.0,0.02,0.02,17
15232,Fallout Trilogy,13,2004,7,525,0.0,0.02,0.0,0.0,0.02,0.02,20
15233,Carmen Sandiego: The Secret of the Stolen Drums,7,2004,0,-1,0.02,0.0,0.0,0.0,0.02,0.02,20
15234,The Sims: Complete Collection,13,2005,9,138,0.01,0.01,0.0,0.0,0.02,0.02,19
15235,Command & Conquer 3: Deluxe Edition,13,2008,11,138,0.0,0.02,0.0,0.0,0.02,0.02,16
15236,Dance! It's Your Stage,17,2011,3,-1,0.0,0.02,0.0,0.01,0.02,0.03,13
15237,Sacred Gold,13,2005,7,-1,0.0,0.02,0.0,0.0,0.02,0.02,19
15238,Dies Irae: Amantes Amentes,19,2012,0,-1,0.0,0.0,0.02,0.0,0.02,0.02,12
15239,Puyo Puyo! 15th Anniversary,19,2007,5,446,0.0,0.0,0.02,0.0,0.02,0.02,17
15240,Mind over Matter,4,2010,5,6,0.02,0.0,0.0,0.0,0.02,0.02,14
15241,The Idolmaster: Gravure For You! Vol.9,17,2012,0,347,0.0,0.0,0.02,0.0,0.02,0.02,12
15242,Discovery Kids: Snake Safari,4,2009,9,6,0.02,0.0,0.0,0.0,0.02,0.02,15
15243,Ryu-koku,16,2006,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,18
15244,Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,4,2008,3,465,0.0,0.0,0.02,0.0,0.02,0.02,16
15245,Group S Challenge,29,2003,6,85,0.02,0.0,0.0,0.0,0.02,0.02,21
15246,GunParade Orchestra: Midori no Shou,16,2006,1,456,0.0,0.0,0.02,0.0,0.02,0.02,18
15247,Shooter: Starfighter Sanvein,15,2000,8,-1,0.01,0.01,0.0,0.0,0.02,0.02,24
15248,Jewel Master: Cradle Of Rome 2,4,2011,5,-1,0.0,0.02,0.0,0.0,0.02,0.02,13
15249,Sakura Wars 1 & 2,19,2006,11,446,0.0,0.0,0.02,0.0,0.02,0.02,18
15250,Kao Challengers,19,2005,4,53,0.02,0.0,0.0,0.0,0.02,0.02,19
15251,Brave: The Video Game,4,2012,0,126,0.0,0.02,0.0,0.0,0.02,0.02,12
15252,Order of War,13,2009,11,465,0.0,0.01,0.0,0.0,0.02,0.01,15
15253,Terminator 3: The Redemption,7,2004,8,53,0.02,0.0,0.0,0.0,0.02,0.02,20
15254,Painkiller,13,2004,8,-1,0.0,0.02,0.0,0.0,0.02,0.02,20
15255,Date A Live: Arusu Install,17,2014,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,10
15256,Canimal Triple,20,2014,3,549,0.0,0.02,0.0,0.0,0.02,0.02,10
15257,Tengen Toppa Gurren-Lagann,4,2007,0,275,0.0,0.0,0.02,0.0,0.02,0.02,17
15260,Spider-Man: Web of Shadows,13,2008,0,21,0.0,0.02,0.0,0.0,0.02,0.02,16
15261,Dakar 2: The World's Ultimate Rally,29,2003,6,-1,0.02,0.0,0.0,0.0,0.02,0.02,21
15262,Jelly Belly: Ballistic Beans,26,2009,5,-1,0.02,0.0,0.0,0.0,0.02,0.02,15
15263,PopCap Hits!,28,2011,3,-1,0.0,0.02,0.0,0.0,0.02,0.02,13
15264,Mario Tennis,2,2007,10,530,0.0,0.0,0.02,0.0,0.02,0.02,17
15265,Higurashi Daybreak Portable Mega Edition,19,2009,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,15
15266,Dragon's Lair,4,2010,4,-1,0.02,0.0,0.0,0.0,0.02,0.02,14
15267,Shinken de Watashi ni Koi Shinasai! R,17,2012,0,-1,0.0,0.0,0.02,0.0,0.02,0.02,12
15268,Whiteout,16,2002,6,275,0.01,0.01,0.0,0.0,0.02,0.02,22
15269,Shiratsuyu no Kai,19,2013,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,11
15270,Dungeon Defenders,13,2011,7,530,0.02,0.0,0.0,0.0,0.02,0.02,13
15271,Final Fantasy XIV: Heavensward,17,2015,0,465,0.01,0.0,0.01,0.0,0.02,0.02,9
15272,Sniper Elite V2,27,2013,8,6,0.0,0.02,0.0,0.0,0.02,0.02,11
15273,World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,19,2008,9,-1,0.0,0.0,0.02,0.0,0.02,0.02,16
15274,XGRA: Extreme G Racing Association,7,2003,6,-1,0.02,0.0,0.0,0.0,0.02,0.02,21
15275,Command & Conquer: The First Decade,13,2006,11,138,0.01,0.01,0.0,0.0,0.02,0.02,18
15276,Thomas & Friends: Hero of the Rails,26,2010,3,530,0.0,0.02,0.0,0.0,0.02,0.02,14
15277,Taito Legends 2,16,2006,3,-1,0.01,0.01,0.0,0.0,0.02,0.02,18
15278,World Championship Poker featuring Howard Lederer: All In,26,2006,3,6,0.02,0.0,0.0,0.0,0.02,0.02,18
15279,Kill.Switch,6,2004,8,-1,0.02,0.01,0.0,0.0,0.02,0.03,20
15280,"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",19,2010,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,14
15281,Jinsei Game Wii,26,2007,3,-1,0.0,0.0,0.02,0.0,0.02,0.02,17
15282,Heavy Fire: The Chosen Few 3D,2,2011,8,-1,0.02,0.0,0.0,0.0,0.02,0.02,13
15283,Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,4,2008,3,-1,0.0,0.0,0.02,0.0,0.02,0.02,16
15284,Hyakka Hyakurou: Sengoku Ninpoujou,20,2016,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,8
15285,Jake Hunter: Detective Chronicles,4,2008,1,-1,0.02,0.0,0.0,0.0,0.02,0.02,16
15286,Gekka Ryouran Romance,19,2011,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,13
15287,Don Bradman Cricket 14,17,2014,10,-1,0.0,0.02,0.0,0.0,0.02,0.02,10
15288,Guess the Logos,29,2004,5,446,0.02,0.0,0.0,0.0,0.02,0.02,20
15289,Ore no Yome: Anata Dake no Hanayome,28,2010,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,14
15290,Crime Scene,4,2009,1,-1,0.0,0.02,0.0,0.0,0.02,0.02,15
15291,Military History: Commander - Europe at War,19,2009,11,-1,0.0,0.01,0.0,0.01,0.02,0.02,15
15292,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,21,1996,3,-1,0.0,0.0,0.02,0.0,0.02,0.02,28
15293,Final Approach 2: 1st Priority,16,2008,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,16
15294,Stormrise,13,2009,11,446,0.0,0.02,0.0,0.0,0.02,0.02,15
15295,Gochuumon wa Usagi Desu ka?? Wonderful Party!,20,2016,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,8
15296,Moujuutsukai to Oujisama: Snow Bride,16,2011,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,13
15297,Detective Jinguuji Saburo: Ronde Revenge,2,2012,0,-1,0.0,0.0,0.02,0.0,0.02,0.02,12
15298,Casper: Spirit Dimensions,7,2002,4,-1,0.02,0.0,0.0,0.0,0.02,0.02,22
15299,Meitantei Evangelion,16,2007,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,17
15300,Tsuyo Kiss 2 Portable,19,2010,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,14
15301,Butt-Ugly Martians: Zoom or Doom!,16,2002,6,-1,0.01,0.01,0.0,0.0,0.02,0.02,22
15302,Mar Heaven: Karudea no Akuma,4,2006,7,275,0.0,0.0,0.02,0.0,0.02,0.02,18
15303,F1 2016 (Codemasters),13,2016,6,-1,0.0,0.02,0.0,0.0,0.02,0.02,8
15304,Brain Dead 13,15,1996,1,-1,0.01,0.01,0.0,0.0,0.02,0.02,28
15305,Spider-Man 3,13,2007,4,21,0.02,0.0,0.0,0.0,0.02,0.02,17
15306,Robotics;Notes,28,2012,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,12
15307,Hoppie,4,2011,4,-1,0.02,0.0,0.0,0.0,0.02,0.02,13
15308,Rugby League Team Manager 2015,13,2015,0,-1,0.0,0.02,0.0,0.0,0.02,0.02,9
15309,Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,4,2007,3,500,0.0,0.0,0.02,0.0,0.02,0.02,17
15310,The Lord of the Rings Online: Mines of Moria,13,2008,7,-1,0.0,0.02,0.0,0.0,0.02,0.02,16
15311,T.A.C. Heroes : Big Red One,4,2010,11,-1,0.02,0.0,0.0,0.0,0.02,0.02,14
15312,War Leaders: Clash of Nations,13,2009,11,-1,0.0,0.02,0.0,0.0,0.02,0.02,15
15313,Dungeons & Dragons: Shadow over Mystara,17,2013,7,85,0.0,0.0,0.02,0.0,0.02,0.02,11
15314,The King of Fighters NeoWave,29,2006,2,-1,0.02,0.0,0.0,0.0,0.02,0.02,18
15315,Super PickUps,16,2007,6,-1,0.01,0.01,0.0,0.0,0.02,0.02,17
15316,Puzzle Quest: Challenge of the Warlords,19,2007,5,-1,0.01,0.0,0.0,0.0,0.02,0.01,17
15317,Aquanaut's Holiday,15,1995,1,456,0.01,0.01,0.0,0.0,0.02,0.02,29
15318,Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,4,2007,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,17
15319,Runaway: A Twist of Fate,4,2007,1,-1,0.0,0.02,0.0,0.0,0.02,0.02,17
15320,Hot 'n' Cold,4,2009,0,-1,0.02,0.0,0.0,0.0,0.02,0.02,15
15321,Nisenochigiri,19,2010,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,14
15322,Wakeboarding Unleashed Featuring Shaun Murray,6,2003,10,-1,0.01,0.01,0.0,0.0,0.02,0.02,21
15323,The Testament of Sherlock Holmes,28,2012,1,-1,0.0,0.02,0.0,0.0,0.02,0.02,12
15324,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,16,2002,0,-1,0.0,0.0,0.02,0.0,0.02,0.02,22
15325,Last Escort,16,2006,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,18
15326,Meikyuu Cross Blood: Reloaded,28,2011,0,530,0.0,0.0,0.02,0.0,0.02,0.02,13
15327,Livly Garden,4,2010,9,-1,0.0,0.0,0.02,0.0,0.02,0.02,14
15328,Nicktoons Collection: Game Boy Advance Video Volume 3,6,2005,3,530,0.01,0.01,0.0,0.0,0.02,0.02,19
15329,Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,19,2011,7,-1,0.0,0.0,0.02,0.0,0.02,0.02,13
15330,Commando: Steel Disaster,4,2008,8,-1,0.02,0.0,0.0,0.0,0.02,0.02,16
15331,Aria: The Natural ~Tooi Yume no Mirage~,16,2006,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,18
15332,Hellgate: London,13,2007,7,138,0.0,0.02,0.0,0.0,0.02,0.02,17
15333,Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,26,2008,2,-1,0.0,0.0,0.02,0.0,0.02,0.02,16
15334,The Awakened Fate Ultimatum,17,2014,7,-1,0.0,0.0,0.02,0.0,0.02,0.02,10
15335,Gal Gun,17,2012,8,-1,0.0,0.0,0.02,0.0,0.02,0.02,12
15336,Chuck E. Cheese's Super Collection,26,2011,0,-1,0.02,0.0,0.0,0.0,0.02,0.02,13
15337,Hakuouki: Yuugi Roku DS,4,2011,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,13
15338,Mystery Tales 2: The Spirit Mask,4,2011,5,530,0.0,0.02,0.0,0.0,0.02,0.02,13
15339,Kung Fu Panda: Showdown of Legendary Legends,2,2015,0,-1,0.0,0.02,0.0,0.0,0.02,0.02,9
15340,Shonen Jump's Shaman King: Master of Spirits 2,6,2005,7,275,0.01,0.01,0.0,0.0,0.02,0.02,19
15341,Dead Rising,18,2016,0,85,0.01,0.0,0.0,0.0,0.02,0.01,8
15342,Homefront: The Revolution,13,2016,8,-1,0.0,0.02,0.0,0.0,0.02,0.02,8
15343,Toki no Kizuna: Hanayui Tsuzuri,19,2013,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,11
15344,The Technomancer,30,2016,7,-1,0.01,0.01,0.0,0.0,0.02,0.02,8
15345,Rinne no Lagrange: Kamogawa Days,17,2012,1,347,0.0,0.0,0.02,0.0,0.02,0.02,12
15346,TOCA Race Driver 3,13,2006,6,-1,0.0,0.02,0.0,0.0,0.02,0.02,18
15347,Airport Simulator,13,2011,9,530,0.0,0.02,0.0,0.0,0.02,0.02,13
15348,Casper's Scare School: Spooky Sports Day,26,2009,10,-1,0.02,0.0,0.0,0.0,0.02,0.02,15
15349,Code R,21,1998,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,26
15350,The Idolmaster: Gravure For You! Vol.8,17,2012,0,347,0.0,0.0,0.02,0.0,0.02,0.02,12
15351,Disney Sports Football,6,2002,10,530,0.01,0.01,0.0,0.0,0.02,0.02,22
15352,Oil Rush,13,2012,11,-1,0.0,0.02,0.0,0.0,0.02,0.02,12
15353,Cabela's Big Game Hunter: Pro Hunts,27,2014,8,21,0.02,0.0,0.0,0.0,0.02,0.02,10
15354,Chicken Hunter,4,2007,8,-1,0.02,0.0,0.0,0.0,0.02,0.02,17
15355,Hakuoki: Shinkai - Furi no Shou,20,2015,0,-1,0.0,0.0,0.02,0.0,0.02,0.02,9
15356,Demolition Company: Gold Edition,13,2011,9,530,0.0,0.02,0.0,0.0,0.02,0.02,13
15357,Headhunter: Redemption,29,2004,0,446,0.02,0.0,0.0,0.0,0.02,0.02,20
15358,Onechanbara Special,19,2011,0,-1,0.0,0.0,0.02,0.0,0.02,0.02,13
15359,Daikaijuu Battle: Ultra Coliseum,26,2008,2,347,0.0,0.0,0.02,0.0,0.02,0.02,16
15360,Saki: Achiga-Hen Portable,19,2013,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,11
15361,Bella Sara 2 - The Magic of Drasilmare,2,2013,1,-1,0.0,0.02,0.0,0.0,0.02,0.02,11
15362,Minna de Dokusho: Keatai Shousetsu Desu,19,2008,3,-1,0.0,0.0,0.02,0.0,0.02,0.02,16
15363,Polar Bowler,4,2008,10,-1,0.02,0.0,0.0,0.0,0.02,0.02,16
15364,Prehistorik Man,6,2001,4,488,0.01,0.01,0.0,0.0,0.02,0.02,23
15365,F1 2002,6,2002,6,-1,0.01,0.01,0.0,0.0,0.02,0.02,22
15366,Chicago Enforcer,29,2005,8,-1,0.02,0.0,0.0,0.0,0.02,0.02,19
15367,Jinguuji Saburou DS: Akai Chou,4,2010,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,14
15368,Dance Dance Revolution Extra Mix,15,2001,9,275,0.0,0.0,0.02,0.0,0.02,0.02,23
15369,UnchainBlades EXXiV,19,2012,7,-1,0.0,0.0,0.02,0.0,0.02,0.02,12
15370,Princess Isabella: A Witch's Curse,26,2010,1,-1,0.02,0.0,0.0,0.0,0.02,0.02,14
15371,Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,4,2008,1,347,0.0,0.0,0.02,0.0,0.02,0.02,16
15372,The Legend of Heroes: Trails in the Sky Third Chapter,20,2016,7,-1,0.0,0.0,0.02,0.0,0.02,0.02,8
15373,Pippa Funnell: Ranch Rescue,26,2007,1,525,0.0,0.02,0.0,0.0,0.02,0.02,17
15374,Jewel Link: Galactic Quest,4,2012,0,-1,0.0,0.02,0.0,0.0,0.02,0.02,12
15375,Super Bowling,10,1999,10,-1,0.02,0.0,0.0,0.0,0.02,0.02,25
15376,Rat Attack!,10,2000,5,-1,0.02,0.0,0.0,0.0,0.02,0.02,24
15377,Kawaii Koinu DS 3,4,2010,9,-1,0.0,0.0,0.02,0.0,0.02,0.02,14
15378,Chuugen no Hasha: Sangoku Shouseiden,19,2006,11,347,0.0,0.0,0.02,0.0,0.02,0.02,18
15379,Chevrolet Camaro: Wild Ride,4,2010,6,-1,0.02,0.0,0.0,0.0,0.02,0.02,14
15380,The Sims 2: Happy Holiday Stuff,13,2006,9,138,0.01,0.01,0.0,0.0,0.02,0.02,18
15381,Largo Winch .// Commando Sar,15,2002,1,525,0.01,0.01,0.0,0.0,0.02,0.02,22
15382,Joker no Kuni no Alice: Wonderful Wonder World,19,2011,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,13
15383,Cross Treasures,4,2009,7,465,0.0,0.0,0.02,0.0,0.02,0.02,15
15384,Ruff Trigger: The Vanocore Conspiracy,16,2006,4,-1,0.01,0.01,0.0,0.0,0.02,0.02,18
15385,Silent Bomber,15,1999,0,-1,0.01,0.01,0.0,0.0,0.02,0.02,25
15386,Samurai & Dragons,20,2012,0,446,0.0,0.0,0.02,0.0,0.02,0.02,12
15387,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,17,2015,3,347,0.0,0.0,0.02,0.0,0.02,0.02,9
15388,Elminage Original: Majo to Megami to Kamigami no Yubiwa,19,2011,7,-1,0.0,0.0,0.02,0.0,0.02,0.02,13
15389,TalkMan,19,2006,3,456,0.0,0.0,0.02,0.0,0.02,0.02,18
15390,XGRA: Extreme G Racing Association,29,2003,6,-1,0.02,0.0,0.0,0.0,0.02,0.02,21
15391,Uta no * Prince-Sama,19,2010,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,14
15392,Ridge Racer Unbounded,13,2012,6,347,0.0,0.02,0.0,0.0,0.02,0.02,12
15393,Elminage Gothic: Ulm Zakir to Yami no Gishiki,19,2012,7,-1,0.0,0.0,0.02,0.0,0.02,0.02,12
15394,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,19,2006,3,446,0.0,0.0,0.02,0.0,0.02,0.02,18
15395,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,2,2011,0,347,0.0,0.0,0.02,0.0,0.02,0.02,13
15396,Invizimals: The Resistance,20,2014,7,456,0.0,0.02,0.0,0.0,0.02,0.02,10
15397,Anima - Gate of Memories,18,2016,0,-1,0.0,0.02,0.0,0.0,0.02,0.02,8
15398,B-17: Fortress in the Sky,4,2007,9,-1,0.02,0.0,0.0,0.0,0.02,0.02,17
15399,Mushishi: Amefuru Sato,4,2008,9,-1,0.0,0.0,0.02,0.0,0.02,0.02,16
15400,Arcana Famiglia: Vascello Phantasma no Majutsushi,19,2012,0,-1,0.0,0.0,0.02,0.0,0.02,0.02,12
15401,The Legend of Heroes: Trails in the Sky Second Chapter,17,2013,7,-1,0.0,0.0,0.02,0.0,0.02,0.02,11
15402,Motocross Mania 3,29,2005,6,494,0.01,0.0,0.0,0.0,0.02,0.01,19
15403,Psycho-Pass: Mandatory Happiness,20,2016,1,-1,0.0,0.01,0.01,0.0,0.02,0.02,8
15404,ESPN MLS ExtraTime 2002,7,2002,10,275,0.02,0.0,0.0,0.0,0.02,0.02,22
15405,Winning Post 7: Maximum 2007,16,2007,10,500,0.0,0.0,0.02,0.0,0.02,0.02,17
15406,Resident Evil: Umbrella Corps,18,2016,0,85,0.0,0.0,0.02,0.0,0.02,0.02,8
15407,Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,16,2010,0,-1,0.0,0.0,0.02,0.0,0.02,0.02,14
15408,Vitamin R,19,2013,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,11
15409,Fist of the North Star: Ken's Rage 2,27,2013,2,500,0.0,0.0,0.02,0.0,0.02,0.02,11
15410,Maximum Racing: Crash Car Racer,26,2010,6,-1,0.01,0.01,0.0,0.0,0.02,0.02,14
15411,Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,6,2006,0,53,0.01,0.01,0.0,0.0,0.02,0.02,18
15412,Deus Ex: Mankind Divided,13,2016,7,465,0.0,0.02,0.0,0.0,0.02,0.02,8
15413,Guitar Freaks V2 & DrumMania V2,16,2006,9,275,0.0,0.0,0.02,0.0,0.02,0.02,18
15414,Backyard Baseball '09,16,2008,10,53,0.01,0.01,0.0,0.0,0.02,0.02,16
15415,Puzzle City,4,2009,5,-1,0.02,0.0,0.0,0.0,0.02,0.02,15
15416,Gakuen K: Wonderful School Days,19,2014,1,-1,0.0,0.0,0.02,0.0,0.02,0.02,10
15417,Worms,28,2007,11,-1,0.0,0.02,0.0,0.0,0.02,0.02,17
